ID,Sales
T1206339,54892.063470997135
T1206340,42552.916153795886
T1206341,45350.02913114212
T1206342,34520.50568157197
T1206343,41586.15092842612
T1206344,29618.69188961499
T1206345,59632.69405515314
T1206346,38686.10034282137
T1206347,30296.88622256511
T1206348,56638.002240178525
T1206349,29271.44000396474
T1206350,44815.66519915518
T1206351,40987.55164794981
T1206352,21867.343240781152
T1206353,39665.80139776449
T1206354,30176.307112678885
T1206355,31921.561790225667
T1206356,70194.31013002983
T1206357,45992.04756200176
T1206358,26252.77838867017
T1206359,25545.70078558468
T1206360,46543.103174407384
T1206361,65439.55342235445
T1206362,25384.351043082766
T1206363,30266.60624567066
T1206364,56237.36342658524
T1206365,29940.37211041361
T1206366,33385.14564969094
T1206367,33744.666306822466
T1206368,55488.15294382269
T1206369,37859.36897513357
T1206370,53745.083685469595
T1206371,29887.832723486954
T1206372,61145.6553017227
T1206373,44009.667696401084
T1206374,44829.97005793712
T1206375,22585.078928700303
T1206376,33865.3731900437
T1206377,35798.42290271348
T1206378,52285.404068753596
T1206379,35329.705362338995
T1206380,30623.39562486405
T1206381,45856.657418196024
T1206382,29728.665385491495
T1206383,38977.12395360709
T1206384,25454.66161086557
T1206385,51153.24287982598
T1206386,40891.09218077418
T1206387,43233.07581262554
T1206388,61856.831374706504
T1206389,23297.324805532775
T1206390,57973.399100506605
T1206391,29728.669309096702
T1206392,25133.644882212833
T1206393,39339.79945548564
T1206394,58443.48633762517
T1206395,26240.453684446402
T1206396,69427.86559491085
T1206397,41280.08580252218
T1206398,71394.76065031343
T1206399,49343.2929313958
T1206400,35925.41203999775
T1206401,42188.1133358513
T1206402,46992.701866983436
T1206403,33018.55670979074
T1206404,44324.559839867565
T1206405,62772.666277193115
T1206406,26978.586461711915
T1206407,97236.39926754886
T1206408,33082.69327502706
T1206409,41460.34302847013
T1206410,48602.87904538081
T1206411,40956.62708953991
T1206412,28969.873188508052
T1206413,35686.20550124156
T1206414,32784.791177994965
T1206415,33801.35555643608
T1206416,57613.5691468579
T1206417,47927.43673089616
T1206418,83219.076840529
T1206419,48993.47413702784
T1206420,58439.41430683739
T1206421,31333.11979134888
T1206422,49414.30456846285
T1206423,47050.086854551904
T1206424,29200.101120210154
T1206425,84499.56686542119
T1206426,29686.424575447454
T1206427,36590.24299820984
T1206428,32093.650940723648
T1206429,51675.65307798791
T1206430,58508.33612683109
T1206431,29321.094580270215
T1206432,18888.55984761856
T1206433,18473.128423841867
T1206434,31491.497225975374
T1206435,37395.24936241837
T1206436,33924.27825966012
T1206437,33631.92070664986
T1206438,34951.12447734098
T1206439,26519.36967399991
T1206440,13514.323103968976
T1206441,39313.55200988018
T1206442,32613.672542766948
T1206443,25409.001734687292
T1206444,36535.661938677404
T1206445,53988.45829808697
T1206446,21784.83969752014
T1206447,57201.89308011192
T1206448,48083.13958844579
T1206449,22861.99918594117
T1206450,64981.589551307006
T1206451,66835.21888992164
T1206452,60204.43634813293
T1206453,84677.31711218947
T1206454,46130.27424510038
T1206455,35357.564000763145
T1206456,81453.02377061217
T1206457,31122.317994995574
T1206458,25421.98884243378
T1206459,18693.188155082687
T1206460,40089.23134261226
T1206461,24206.28768991855
T1206462,42113.014029542144
T1206463,34596.05088493583
T1206464,38076.22550673704
T1206465,41275.265179414186
T1206466,35171.082605056916
T1206467,58726.49330176188
T1206468,35875.042574649124
T1206469,43068.23157489378
T1206470,48233.11056128759
T1206471,51772.11566835133
T1206472,28291.523607181898
T1206473,54530.04136257118
T1206474,48206.84357840933
T1206475,40693.33215756284
T1206476,33617.545249182454
T1206477,22424.1972348728
T1206478,24668.756664770906
T1206479,35857.374627011464
T1206480,39595.01732758091
T1206481,36225.15446721507
T1206482,40092.602161478106
T1206483,28292.891086322335
T1206484,51676.64736578496
T1206485,42758.68407745393
T1206486,47318.117879408856
T1206487,60199.96225682902
T1206488,33839.02173911107
T1206489,47330.25971587301
T1206490,53558.91623364562
T1206491,39153.47373975664
T1206492,53411.833597443976
T1206493,45119.264554364156
T1206494,57612.95080992021
T1206495,27016.882343166264
T1206496,33862.67232707811
T1206497,41037.19567399355
T1206498,46862.052968072196
T1206499,44178.815821901335
T1206500,34394.50566705071
T1206501,32643.668050123146
T1206502,27091.480808288026
T1206503,46317.90891528307
T1206504,28826.044630865938
T1206505,45207.89652344783
T1206506,51014.1511727963
T1206507,29371.338445684396
T1206508,48340.320085108244
T1206509,22630.42002778923
T1206510,34959.828355721125
T1206511,37505.221888838525
T1206512,42261.83922120008
T1206513,33040.31862975327
T1206514,36011.52268185976
T1206515,35351.675404743684
T1206516,30872.181951818562
T1206517,41067.168581072474
T1206518,36210.24031355788
T1206519,35431.1286714742
T1206520,47191.72759462717
T1206521,58145.31440846636
T1206522,40107.04950226514
T1206523,46881.54390719731
T1206524,44011.54714463651
T1206525,43465.79390083696
T1206526,45591.071557102885
T1206527,24596.41204222839
T1206528,51711.02872927363
T1206529,48931.98531497573
T1206530,82178.4751977745
T1206531,28984.513413999957
T1206532,40490.586912503306
T1206533,45520.12832824409
T1206534,87934.71839532316
T1206535,60655.53138001028
T1206536,59116.403018790086
T1206537,30721.688151931612
T1206538,42810.76050999321
T1206539,26155.370836486276
T1206540,41115.508549514605
T1206541,51402.267817565975
T1206542,51602.46214439437
T1206543,57871.35557254549
T1206544,101557.39237617976
T1206545,49567.06639584912
T1206546,52121.464397953525
T1206547,57799.00464575827
T1206548,83154.5058280987
T1206549,51935.94773806754
T1206550,42562.01494712475
T1206551,37244.64310032835
T1206552,44882.149223124106
T1206553,48987.76418784371
T1206554,18171.292292602076
T1206555,45066.163593051184
T1206556,39897.116218845054
T1206557,49293.423716865596
T1206558,36621.27234574286
T1206559,41363.46471072433
T1206560,37780.07457360954
T1206561,26368.35730033812
T1206562,44967.74609432112
T1206563,57077.36389023748
T1206564,33863.58042397997
T1206565,37683.201122713785
T1206566,50347.434097327525
T1206567,35892.828346740185
T1206568,24462.17549309979
T1206569,38095.335029452624
T1206570,19816.042378943013
T1206571,47296.84700589854
T1206572,37318.913922791995
T1206573,45797.84642584387
T1206574,27614.13114525856
T1206575,21121.448909681472
T1206576,30376.99185949952
T1206577,25989.02046922245
T1206578,41424.51389737646
T1206579,55042.812109562896
T1206580,42041.644559729444
T1206581,38716.25289944268
T1206582,31952.369067537664
T1206583,50668.16650474045
T1206584,32585.27071671933
T1206585,48709.04892887138
T1206586,43556.89801774118
T1206587,28185.025582308368
T1206588,38269.717077895664
T1206589,54047.127530041485
T1206590,28837.501501351042
T1206591,39897.116218845054
T1206592,36946.08217946924
T1206593,45992.04756200176
T1206594,41363.46471072433
T1206595,49293.423716865596
T1206596,36143.35296869049
T1206597,61780.946938242065
T1206598,29359.934399986036
T1206599,37802.02777540977
T1206600,55304.66825204048
T1206601,54530.04136257118
T1206602,29271.44000396474
T1206603,101557.39237617976
T1206604,48512.21555005883
T1206605,43393.599814789835
T1206606,40956.62708953991
T1206607,39581.34087491411
T1206608,34531.64396475707
T1206609,53558.91623364562
T1206610,53411.833597443976
T1206611,47137.952095543515
T1206612,33140.27462979693
T1206613,28089.17928760781
T1206614,54892.063470997135
T1206615,49992.71158030746
T1206616,39526.82346167637
T1206617,42779.143265266124
T1206618,60655.53138001028
T1206619,66835.21888992164
T1206620,33862.67232707811
T1206621,66006.93156670177
T1206622,29618.69188961499
T1206623,45520.12832824409
T1206624,40596.2159974561
T1206625,43195.86034290888
T1206626,37911.56968087711
T1206627,33540.70350436559
T1206628,62082.24887714359
T1206629,57840.89249446631
T1206630,64739.716659687205
T1206631,40328.538424036655
T1206632,45096.65700186101
T1206633,48270.979215249135
T1206634,19816.042378943013
T1206635,37019.21754307219
T1206636,60013.77195583854
T1206637,39313.55200988018
T1206638,71364.25514041421
T1206639,38360.66301757305
T1206640,36837.41510610691
T1206641,36880.379545222786
T1206642,31952.369067537664
T1206643,40524.173811537374
T1206644,59116.403018790086
T1206645,68426.01737583533
T1206646,48987.76418784371
T1206647,46053.91717866869
T1206648,44882.149223124106
T1206649,59156.364572897044
T1206650,40414.75702722785
T1206651,65015.71651164039
T1206652,62266.002976468684
T1206653,41083.45087731675
T1206654,41097.54010373475
T1206655,47470.6911802829
T1206656,60115.51852045567
T1206657,40107.04950226514
T1206658,43465.79390083696
T1206659,37683.201122713785
T1206660,45797.84642584387
T1206661,41037.19567399355
T1206662,39020.46903393573
T1206663,39153.47373975664
T1206664,38020.56271326652
T1206665,46862.052968072196
T1206666,36683.77350109663
T1206667,33993.36573732098
T1206668,63154.64203790717
T1206669,57973.399100506605
T1206670,51153.24287982598
T1206671,35686.20550124156
T1206672,72512.44476203335
T1206673,46239.502834798084
T1206674,41218.41245581224
T1206675,42758.68407745393
T1206676,42562.30932488736
T1206677,24506.342885759972
T1206678,40891.09218077418
T1206679,42188.1133358513
T1206680,47318.117879408856
T1206681,30266.60624567066
T1206682,38961.78937165938
T1206683,31527.19794558176
T1206684,33609.12995644932
T1206685,33812.036887713155
T1206686,60204.43634813293
T1206687,38909.18933603745
T1206688,37524.783315129534
T1206689,63413.38020341254
T1206690,62693.848557172154
T1206691,49414.30456846285
T1206692,58508.33612683109
T1206693,35419.67951821261
T1206694,42810.76050999321
T1206695,49522.22984636299
T1206696,84499.56686542119
T1206697,65485.175127933384
T1206698,41586.15092842612
T1206699,18888.55984761856
T1206700,58726.49330176188
T1206701,83154.5058280987
T1206702,44564.313337667845
T1206703,43233.07581262554
T1206704,31491.497225975374
T1206705,53988.45829808697
T1206706,94373.4079341527
T1206707,59977.585865058456
T1206708,21784.83969752014
T1206709,37825.916872910166
T1206710,35798.42290271348
T1206711,25545.70078558468
T1206712,56157.165183611985
T1206713,54792.3908422994
T1206714,28890.937185070372
T1206715,42771.91995673684
T1206716,61145.6553017227
T1206717,37666.811395868666
T1206718,37379.02981009908
T1206719,35925.41203999775
T1206720,83219.076840529
T1206721,37244.64310032835
T1206722,30176.307112678885
T1206723,42125.4559820099
T1206724,42261.83922120008
T1206725,31071.72612981151
T1206726,45613.38061704614
T1206727,68615.27617638437
T1206728,36210.24031355788
T1206729,66790.2322744856
T1206730,51935.94773806754
T1206731,68658.77720105098
T1206732,45591.071557102885
T1206733,75209.86323240653
T1206734,39537.04228168556
T1206735,35171.082605056916
T1206736,47732.264930651036
T1206737,75265.49724485303
T1206738,48083.13958844579
T1206739,43557.446815433796
T1206740,115858.94501288324
T1206741,39115.240834446275
T1206742,55042.812109562896
T1206743,43819.018842289275
T1206744,36289.90306970472
T1206745,43815.88467928114
T1206746,25989.02046922245
T1206747,25389.1479264702
T1206748,48993.47413702784
T1206749,29321.094580270215
T1206750,57764.21377097708
T1206751,37282.625552309546
T1206752,28837.501501351042
T1206753,26155.370836486276
T1206754,57201.89308011192
T1206755,47050.086854551904
T1206756,53355.34161564679
T1206757,60288.66674740808
T1206758,44967.74609432112
T1206759,65420.91635737156
T1206760,36084.705967804344
T1206761,40842.25043248072
T1206762,58555.58299609374
T1206763,50639.45139131557
T1206764,30369.203522711265
T1206765,44622.44833765909
T1206766,47135.913451571505
T1206767,39587.44276891797
T1206768,57184.02314685316
T1206769,32784.791177994965
T1206770,80942.95069498656
T1206771,45066.163593051184
T1206772,45131.92206328533
T1206773,50219.35485587667
T1206774,67902.60987875857
T1206775,42576.89337811216
T1206776,57605.63043097222
T1206777,39220.733235749874
T1206778,21472.78246279238
T1206779,37859.36897513357
T1206780,69045.49901010687
T1206781,62905.169314028346
T1206782,45637.64965811504
T1206783,61856.831374706504
T1206784,33782.85630546037
T1206785,77292.56481509548
T1206786,44324.559839867565
T1206787,59906.317882416944
T1206788,56237.36342658524
T1206789,42592.20348646708
T1206790,46067.99436932961
T1206791,57856.942033751206
T1206792,36235.60117132781
T1206793,35656.886910816895
T1206794,33194.590799716934
T1206795,28555.910238011642
T1206796,43064.55155629077
T1206797,53224.69971678646
T1206798,41992.35043109684
T1206799,52377.298419102684
T1206800,42599.613456447216
T1206801,20721.851600539776
T1206802,62005.90986334664
T1206803,38977.12395360709
T1206804,25459.570563419245
T1206805,30623.39562486405
T1206806,46543.103174407384
T1206807,46249.78856685212
T1206808,33018.55670979074
T1206809,69427.86559491085
T1206810,79528.33327497615
T1206811,123498.06790223555
T1206812,53745.083685469595
T1206813,54648.15072283791
T1206814,51711.02872927363
T1206815,31122.317994995574
T1206816,70194.31013002983
T1206817,62476.27297937552
T1206818,39665.80139776449
T1206819,47134.55969437231
T1206820,35329.705362338995
T1206821,84976.34449530162
T1206822,34520.50568157197
T1206823,52684.52357606012
T1206824,56925.32744459899
T1206825,40987.55164794981
T1206826,39621.059819364666
T1206827,48113.63752235907
T1206828,62772.666277193115
T1206829,49405.25420491468
T1206830,40060.84076843582
T1206831,58443.48633762517
T1206832,71394.76065031343
T1206833,65439.55342235445
T1206834,59632.69405515314
T1206835,45907.7910064271
T1206836,59581.91784143334
T1206837,44610.125226688644
T1206838,47513.827970849175
T1206839,48100.81687270936
T1206840,70101.04945748157
T1206841,57799.00464575827
T1206842,42347.19647692695
T1206843,21355.90669838158
T1206844,25115.157058872883
T1206845,46691.5448257593
T1206846,58251.94254370022
T1206847,55900.4230832229
T1206848,43556.89801774118
T1206849,38242.62234650923
T1206850,50944.64330435302
T1206851,27091.480808288026
T1206852,37057.07698920927
T1206853,55982.94776818352
T1206854,59504.90635729824
T1206855,30935.933370772585
T1206856,36286.765678277865
T1206857,34959.828355721125
T1206858,70112.54896595681
T1206859,50978.769302253684
T1206860,46881.54390719731
T1206861,48367.44992464335
T1206862,40693.33215756284
T1206863,28984.513413999957
T1206864,48206.84357840933
T1206865,50268.613005530606
T1206866,35351.675404743684
T1206867,41115.508549514605
T1206868,29401.44540324164
T1206869,52741.11718870257
T1206870,47296.84700589854
T1206871,27614.13114525856
T1206872,34951.12447734098
T1206873,79150.05888878243
T1206874,69320.99779448978
T1206875,18171.292292602076
T1206876,58439.41430683739
T1206877,32303.718414213152
T1206878,30376.99185949952
T1206879,42650.50789268132
T1206880,29200.101120210154
T1206881,52412.99487726121
T1206882,64981.589551307006
T1206883,13514.323103968976
T1206884,41460.34302847013
T1206885,46992.701866983436
T1206886,50928.40409962744
T1206887,34596.05088493583
T1206888,56097.03349940041
T1206889,64851.99135754723
T1206890,56638.002240178525
T1206891,36590.24299820984
T1206892,48340.320085108244
T1206893,40961.395140602064
T1206894,35892.828346740185
T1206895,40089.23134261226
T1206896,21867.343240781152
T1206897,31921.561790225667
T1206898,65114.440543585886
T1206899,48077.74881249061
T1206900,43034.829220239575
T1206901,34896.16766190765
T1206902,43992.83522882087
T1206903,52173.17535138701
T1206904,57633.062396600224
T1206905,48877.74987092333
T1206906,26549.07829993227
T1206907,46303.6509444905
T1206908,63110.4230496351
T1206909,105617.00542128892
T1206910,57612.95080992021
T1206911,61129.9500923938
T1206912,51772.11566835133
T1206913,73963.38411070124
T1206914,58105.88179516377
T1206915,53663.72183341646
T1206916,42552.916153795886
T1206917,52121.464397953525
T1206918,52587.211333709056
T1206919,48602.87904538081
T1206920,30721.688151931612
T1206921,45119.264554364156
T1206922,41275.265179414186
T1206923,51487.979067689834
T1206924,42386.757293635186
T1206925,39727.80591883224
T1206926,83618.7583963709
T1206927,47191.72759462717
T1206928,38716.25289944268
T1206929,42113.014029542144
T1206930,51676.64736578496
T1206931,46696.01676723061
T1206932,33631.92070664986
T1206933,38504.05333696111
T1206934,57613.5691468579
T1206935,33838.97684195
T1206936,40732.08477384376
T1206937,72357.12437035042
T1206938,35241.46245270893
T1206939,55710.005135995474
T1206940,46130.27424510038
T1206941,49302.86686455728
T1206942,40092.602161478106
T1206943,37408.277576858054
T1206944,38269.717077895664
T1206945,46114.262944263544
T1206946,69884.55285920012
T1206947,40082.75655470217
T1206948,51402.267817565975
T1206949,64706.05246271428
T1206950,54047.127530041485
T1206951,43585.26247271727
T1206952,28292.891086322335
T1206953,68301.31764041989
T1206954,32643.668050123146
T1206955,37792.57171806621
T1206956,43393.599814789835
T1206957,35656.886910816895
T1206958,45907.7910064271
T1206959,43064.55155629077
T1206960,42650.50789268132
T1206961,52377.298419102684
T1206962,79150.05888878243
T1206963,33838.97684195
T1206964,69045.49901010687
T1206965,25459.570563419245
T1206966,18171.292292602076
T1206967,36837.41510610691
T1206968,33782.85630546037
T1206969,46067.99436932961
T1206970,38269.717077895664
T1206971,35351.675404743684
T1206972,65015.71651164039
T1206973,40414.75702722785
T1206974,46881.54390719731
T1206975,39897.116218845054
T1206976,37911.56968087711
T1206977,53224.69971678646
T1206978,79528.33327497615
T1206979,57605.63043097222
T1206980,58726.49330176188
T1206981,18888.55984761856
T1206982,29359.934399986036
T1206983,46114.262944263544
T1206984,56157.165183611985
T1206985,75265.49724485303
T1206986,57840.89249446631
T1206987,40092.602161478106
T1206988,28292.891086322335
T1206989,44967.74609432112
T1206990,58555.58299609374
T1206991,32643.668050123146
T1206992,63154.64203790717
T1206993,47135.913451571505
T1206994,45797.84642584387
T1206995,37825.916872910166
T1206996,61129.9500923938
T1206997,39153.47373975664
T1206998,80942.95069498656
T1206999,39020.46903393573
T1207000,48083.13958844579
T1207001,115858.94501288324
T1207002,25389.1479264702
T1207003,32436.70041868573
T1207004,83618.7583963709
T1207005,48993.47413702784
T1207006,46696.01676723061
T1207007,29321.094580270215
T1207008,49522.22984636299
T1207009,41037.19567399355
T1207010,46303.6509444905
T1207011,59977.585865058456
T1207012,31952.369067537664
T1207013,44610.125226688644
T1207014,37802.02777540977
T1207015,64981.589551307006
T1207016,62476.27297937552
T1207017,13514.323103968976
T1207018,59116.403018790086
T1207019,36590.24299820984
T1207020,123498.06790223555
T1207021,70101.04945748157
T1207022,84976.34449530162
T1207023,53558.91623364562
T1207024,48987.76418784371
T1207025,67902.60987875857
T1207026,53411.833597443976
T1207027,27091.480808288026
T1207028,44882.149223124106
T1207029,42261.83922120008
T1207030,37244.64310032835
T1207031,55982.94776818352
T1207032,65114.440543585886
T1207033,36210.24031355788
T1207034,68658.77720105098
T1207035,40693.33215756284
T1207036,45591.071557102885
T1207037,37683.201122713785
T1207038,48206.84357840933
T1207039,40596.2159974561
T1207040,47296.84700589854
T1207041,42592.20348646708
T1207042,40987.55164794981
T1207043,40328.538424036655
T1207044,57613.5691468579
T1207045,49293.423716865596
T1207046,41363.46471072433
T1207047,54047.127530041485
T1207048,51402.267817565975
T1207049,72357.12437035042
T1207050,46130.27424510038
T1207051,24506.342885759972
T1207052,57612.95080992021
T1207053,63110.4230496351
T1207054,42758.68407745393
T1207055,34951.12447734098
T1207056,52741.11718870257
T1207057,41115.508549514605
T1207058,42810.76050999321
T1207059,27614.13114525856
T1207060,69320.99779448978
T1207061,105617.00542128892
T1207062,51772.11566835133
T1207063,73963.38411070124
T1207064,53663.72183341646
T1207065,43465.79390083696
T1207066,39115.240834446275
T1207067,55042.812109562896
T1207068,43815.88467928114
T1207069,28837.501501351042
T1207070,38360.66301757305
T1207071,36880.379545222786
T1207072,57764.21377097708
T1207073,48367.44992464335
T1207074,46691.5448257593
T1207075,37282.625552309546
T1207076,84499.56686542119
T1207077,42113.014029542144
T1207078,33631.92070664986
T1207079,33993.36573732098
T1207080,51487.979067689834
T1207081,41275.265179414186
T1207082,42562.30932488736
T1207083,58439.41430683739
T1207084,50978.769302253684
T1207085,37057.07698920927
T1207086,38961.78937165938
T1207087,34896.16766190765
T1207088,52173.17535138701
T1207089,39313.55200988018
T1207090,50944.64330435302
T1207091,28984.513413999957
T1207092,50268.613005530606
T1207093,34959.828355721125
T1207094,26549.07829993227
T1207095,34596.05088493583
T1207096,43195.86034290888
T1207097,64739.716659687205
T1207098,43585.26247271727
T1207099,68301.31764041989
T1207100,48602.87904538081
T1207101,36683.77350109663
T1207102,39727.80591883224
T1207103,39581.34087491411
T1207104,38504.05333696111
T1207105,37792.57171806621
T1207106,40107.04950226514
T1207107,66006.93156670177
T1207108,40732.08477384376
T1207109,31527.19794558176
T1207110,36286.765678277865
T1207111,39526.82346167637
T1207112,57633.062396600224
T1207113,43992.83522882087
T1207114,40956.62708953991
T1207115,31921.561790225667
T1207116,21867.343240781152
T1207117,52412.99487726121
T1207118,40961.395140602064
T1207119,56097.03349940041
T1207120,50928.40409962744
T1207121,19816.042378943013
T1207122,41586.15092842612
T1207123,29200.101120210154
T1207124,49992.71158030746
T1207125,30376.99185949952
T1207126,60655.53138001028
T1207127,56638.002240178525
T1207128,62266.002976468684
T1207129,43557.446815433796
T1207130,83154.5058280987
T1207131,33018.55670979074
T1207132,72512.44476203335
T1207133,69427.86559491085
T1207134,46239.502834798084
T1207135,58443.48633762517
T1207136,65439.55342235445
T1207137,59632.69405515314
T1207138,59581.91784143334
T1207139,44324.559839867565
T1207140,42944.36161763132
T1207141,42347.19647692695
T1207142,48113.63752235907
T1207143,21355.90669838158
T1207144,39621.059819364666
T1207145,36946.08217946924
T1207146,61780.946938242065
T1207147,45992.04756200176
T1207148,70194.31013002983
T1207149,48100.81687270936
T1207150,39665.80139776449
T1207151,77292.56481509548
T1207152,47929.905474665924
T1207153,33194.590799716934
T1207154,45096.65700186101
T1207155,28555.910238011642
T1207156,33812.036887713155
T1207157,41992.35043109684
T1207158,33609.12995644932
T1207159,46249.78856685212
T1207160,20721.851600539776
T1207161,38020.56271326652
T1207162,37524.783315129534
T1207163,38977.12395360709
T1207164,35419.67951821261
T1207165,57856.942033751206
T1207166,62905.169314028346
T1207167,42576.89337811216
T1207168,37859.36897513357
T1207169,45637.64965811504
T1207170,30266.60624567066
T1207171,30623.39562486405
T1207172,36289.90306970472
T1207173,42386.757293635186
T1207174,29618.69188961499
T1207175,35798.42290271348
T1207176,25545.70078558468
T1207177,38909.18933603745
T1207178,42771.91995673684
T1207179,71364.25514041421
T1207180,37666.811395868666
T1207181,60288.66674740808
T1207182,48270.979215249135
T1207183,61145.6553017227
T1207184,62082.24887714359
T1207185,36084.705967804344
T1207186,40842.25043248072
T1207187,44622.44833765909
T1207188,39587.44276891797
T1207189,59156.364572897044
T1207190,57184.02314685316
T1207191,32784.791177994965
T1207192,26155.370836486276
T1207193,65420.91635737156
T1207194,47134.55969437231
T1207195,94373.4079341527
T1207196,37379.02981009908
T1207197,34520.50568157197
T1207198,56925.32744459899
T1207199,52684.52357606012
T1207200,25115.157058872883
T1207201,83219.076840529
T1207202,54892.063470997135
T1207203,30176.307112678885
T1207204,29271.44000396474
T1207205,43233.07581262554
T1207206,42125.4559820099
T1207207,39537.04228168556
T1207208,33140.27462979693
T1207209,28089.17928760781
T1207210,42779.143265266124
T1207211,75209.86323240653
T1207212,35925.41203999775
T1207213,45613.38061704614
T1207214,57973.399100506605
T1207215,68615.27617638437
T1207216,101557.39237617976
T1207217,43034.829220239575
T1207218,53988.45829808697
T1207219,48877.74987092333
T1207220,29401.44540324164
T1207221,37019.21754307219
T1207222,35892.828346740185
T1207223,48340.320085108244
T1207224,59906.317882416944
T1207225,53355.34161564679
T1207226,47050.086854551904
T1207227,46862.052968072196
T1207228,52121.464397953525
T1207229,60204.43634813293
T1207230,60013.77195583854
T1207231,47137.952095543515
T1207232,52587.211333709056
T1207233,50219.35485587667
T1207234,38242.62234650923
T1207235,39220.733235749874
T1207236,62693.848557172154
T1207237,31071.72612981151
T1207238,45066.163593051184
T1207239,55900.4230832229
T1207240,38716.25289944268
T1207241,57201.89308011192
T1207242,49414.30456846285
T1207243,48077.74881249061
T1207244,58508.33612683109
T1207245,21472.78246279238
T1207246,47470.6911802829
T1207247,56237.36342658524
T1207248,58607.39497017369
T1207249,47191.72759462717
T1207250,41097.54010373475
T1207251,28890.937185070372
T1207252,54792.3908422994
T1207253,30721.688151931612
T1207254,64706.05246271428
T1207255,33540.70350436559
T1207256,57799.00464575827
T1207257,45520.12832824409
T1207258,47513.827970849175
T1207259,44564.313337667845
T1207260,45131.92206328533
T1207261,40082.75655470217
T1207262,55710.005135995474
T1207263,31122.317994995574
T1207264,40524.173811537374
T1207265,70112.54896595681
T1207266,68426.01737583533
T1207267,40060.84076843582
T1207268,49405.25420491468
T1207269,54530.04136257118
T1207270,35241.46245270893
T1207271,69884.55285920012
T1207272,60115.51852045567
T1207273,25989.02046922245
T1207274,65485.175127933384
T1207275,51711.02872927363
T1207276,62005.90986334664
T1207277,32303.718414213152
T1207278,49302.86686455728
T1207279,37408.277576858054
T1207280,51153.24287982598
T1207281,41218.41245581224
T1207282,36143.35296869049
T1207283,58251.94254370022
T1207284,31491.497225975374
T1207285,51676.64736578496
T1207286,54648.15072283791
T1207287,53745.083685469595
T1207288,41460.34302847013
T1207289,66790.2322744856
T1207290,47732.264930651036
T1207291,59504.90635729824
T1207292,30935.933370772585
T1207293,62772.666277193115
T1207294,46053.91717866869
T1207295,35171.082605056916
T1207296,51935.94773806754
T1207297,36235.60117132781
T1207298,48512.21555005883
T1207299,63413.38020341254
T1207300,58105.88179516377
T1207301,46992.701866983436
T1207302,46543.103174407384
T1207303,71394.76065031343
T1207304,64851.99135754723
T1207305,40089.23134261226
T1207306,34236.02734944846
T1207307,47318.117879408856
T1207308,34531.64396475707
T1207309,42188.1133358513
T1207310,42599.613456447216
T1207311,40891.09218077418
T1207312,35329.705362338995
T1207313,41083.45087731675
T1207314,35686.20550124156
T1207315,43819.018842289275
T1207316,30369.203522711265
T1207317,42552.916153795886
T1207318,66835.21888992164
T1207319,33862.67232707811
T1207320,50639.45139131557
T1207321,39621.059819364666
T1207322,34236.02734944846
T1207323,95738.43911865368
T1207324,36946.08217946924
T1207325,45613.38061704614
T1207326,31491.497225975374
T1207327,61780.946938242065
T1207328,45992.04756200176
T1207329,57973.399100506605
T1207330,51711.02872927363
T1207331,45515.53931095502
T1207332,59897.11165846869
T1207333,60104.67075929067
T1207334,83219.076840529
T1207335,45066.163593051184
T1207336,45259.908302615906
T1207337,42125.4559820099
T1207338,25115.157058872883
T1207339,68615.27617638437
T1207340,39537.04228168556
T1207341,66790.2322744856
T1207342,33140.27462979693
T1207343,31122.317994995574
T1207344,52684.52357606012
T1207345,44704.26678546313
T1207346,56925.32744459899
T1207347,34520.50568157197
T1207348,47134.55969437231
T1207349,42779.143265266124
T1207350,37363.68632063172
T1207351,65485.175127933384
T1207352,47513.827970849175
T1207353,101235.3156197103
T1207354,51935.94773806754
T1207355,50219.35485587667
T1207356,41110.95835338566
T1207357,54530.04136257118
T1207358,41097.54010373475
T1207359,36289.90306970472
T1207360,50272.29453140834
T1207361,40328.538424036655
T1207362,33194.590799716934
T1207363,45096.65700186101
T1207364,44975.07969633296
T1207365,58251.94254370022
T1207366,33812.036887713155
T1207367,34531.64396475707
T1207368,45958.80478979582
T1207369,46249.78856685212
T1207370,42599.613456447216
T1207371,31266.17264189488
T1207372,37524.783315129534
T1207373,41992.35043109684
T1207374,45470.64400245
T1207375,35656.886910816895
T1207376,54901.58928682322
T1207377,40414.75702722785
T1207378,65015.71651164039
T1207379,46067.99436932961
T1207380,41218.41245581224
T1207381,33782.85630546037
T1207382,37911.56968087711
T1207383,43064.55155629077
T1207384,69045.49901010687
T1207385,36235.60117132781
T1207386,46543.103174407384
T1207387,36837.41510610691
T1207388,25459.570563419245
T1207389,57605.63043097222
T1207390,53224.69971678646
T1207391,52377.298419102684
T1207392,62005.90986334664
T1207393,38977.12395360709
T1207394,57856.942033751206
T1207395,43233.07581262554
T1207396,49405.25420491468
T1207397,58443.48633762517
T1207398,65439.55342235445
T1207399,40060.84076843582
T1207400,59632.69405515314
T1207401,72512.44476203335
T1207402,59581.91784143334
T1207403,42944.36161763132
T1207404,48100.81687270936
T1207405,42347.19647692695
T1207406,81063.5119447986
T1207407,54327.93918306605
T1207408,48113.63752235907
T1207409,40524.173811537374
T1207410,61424.21473954831
T1207411,56237.36342658524
T1207412,33018.55670979074
T1207413,35419.67951821261
T1207414,62905.169314028346
